법정동코드,법정동명,폐지여부,시도명,시군구명,읍면동명
3020010200,대전광역시 유성구 교촌동,존재,대전광역시,유성구,교촌동
3020010300,대전광역시 유성구 대정동,존재,대전광역시,유성구,대정동
3020010400,대전광역시 유성구 용계동,존재,대전광역시,유성구,용계동
3020010500,대전광역시 유성구 학하동,존재,대전광역시,유성구,학하동
3020010600,대전광역시 유성구 계산동,존재,대전광역시,유성구,계산동
3020010700,대전광역시 유성구 성북동,존재,대전광역시,유성구,성북동
3020010800,대전광역시 유성구 세동,존재,대전광역시,유성구,세동
3020010900,대전광역시 유성구 송정동,존재,대전광역시,유성구,송정동
3020011000,대전광역시 유성구 방동,존재,대전광역시,유성구,방동
3020011100,대전광역시 유성구 봉명동,존재,대전광역시,유성구,봉명동
3020011200,대전광역시 유성구 구암동,존재,대전광역시,유성구,구암동
3020011300,대전광역시 유성구 덕명동,존재,대전광역시,유성구,덕명동
3020011400,대전광역시 유성구 원신흥동,존재,대전광역시,유성구,원신흥동
3020011500,대전광역시 유성구 상대동,존재,대전광역시,유성구,상대동
3020011600,대전광역시 유성구 복용동,존재,대전광역시,유성구,복용동
3020011700,대전광역시 유성구 장대동,존재,대전광역시,유성구,장대동
3020011800,대전광역시 유성구 갑동,존재,대전광역시,유성구,갑동
3020011900,대전광역시 유성구 노은동,존재,대전광역시,유성구,노은동
3020012000,대전광역시 유성구 지족동,존재,대전광역시,유성구,지족동
3020012100,대전광역시 유성구 죽동,존재,대전광역시,유성구,죽동
3020012200,대전광역시 유성구 궁동,존재,대전광역시,유성구,궁동
3020012300,대전광역시 유성구 어은동,존재,대전광역시,유성구,어은동
3020012400,대전광역시 유성구 구성동,존재,대전광역시,유성구,구성동
3020012500,대전광역시 유성구 신성동,존재,대전광역시,유성구,신성동
3020012600,대전광역시 유성구 가정동,존재,대전광역시,유성구,가정동
3020012700,대전광역시 유성구 도룡동,존재,대전광역시,유성구,도룡동
3020012800,대전광역시 유성구 장동,존재,대전광역시,유성구,장동
3020012900,대전광역시 유성구 방현동,존재,대전광역시,유성구,방현동
3020013000,대전광역시 유성구 화암동,존재,대전광역시,유성구,화암동
3020013100,대전광역시 유성구 덕진동,존재,대전광역시,유성구,덕진동
3020013200,대전광역시 유성구 하기동,존재,대전광역시,유성구,하기동
3020013300,대전광역시 유성구 추목동,존재,대전광역시,유성구,추목동
3020013400,대전광역시 유성구 자운동,존재,대전광역시,유성구,자운동
3020013500,대전광역시 유성구 신봉동,존재,대전광역시,유성구,신봉동
3020013600,대전광역시 유성구 수남동,존재,대전광역시,유성구,수남동
3020013700,대전광역시 유성구 안산동,존재,대전광역시,유성구,안산동
3020013800,대전광역시 유성구 외삼동,존재,대전광역시,유성구,외삼동
3020013900,대전광역시 유성구 반석동,존재,대전광역시,유성구,반석동
3020014000,대전광역시 유성구 문지동,존재,대전광역시,유성구,문지동
3020014100,대전광역시 유성구 전민동,존재,대전광역시,유성구,전민동
3020014200,대전광역시 유성구 원촌동,존재,대전광역시,유성구,원촌동
3020014300,대전광역시 유성구 탑립동,존재,대전광역시,유성구,탑립동
3020014400,대전광역시 유성구 용산동,존재,대전광역시,유성구,용산동
3020014500,대전광역시 유성구 봉산동,존재,대전광역시,유성구,봉산동
3020014600,대전광역시 유성구 관평동,존재,대전광역시,유성구,관평동
3020014700,대전광역시 유성구 송강동,존재,대전광역시,유성구,송강동
3020014800,대전광역시 유성구 금고동,존재,대전광역시,유성구,금고동
3020014900,대전광역시 유성구 대동,존재,대전광역시,유성구,대동
3020015000,대전광역시 유성구 금탄동,존재,대전광역시,유성구,금탄동
3020015100,대전광역시 유성구 신동,존재,대전광역시,유성구,신동
3020015200,대전광역시 유성구 둔곡동,존재,대전광역시,유성구,둔곡동
3020015300,대전광역시 유성구 구룡동,존재,대전광역시,유성구,구룡동
3023010100,대전광역시 대덕구 오정동,존재,대전광역시,대덕구,오정동
3023010200,대전광역시 대덕구 대화동,존재,대전광역시,대덕구,대화동
3023010300,대전광역시 대덕구 읍내동,존재,대전광역시,대덕구,읍내동
3023010400,대전광역시 대덕구 연축동,존재,대전광역시,대덕구,연축동
